Pallet ID,Pallet Title,LP,Category,Brand,Product Name,UPC,ASIN,Orig. Retail,Condition,Ave. Price per Unit
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX560991,Cell Phone Accessories,Heyday,heyday  3' Audio Aux Cable - Pink,4.90801E+11,,$4.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX560992,Cell Phone Accessories,Heyday,heyday  3' Audio Aux Cable - Pink,4.90801E+11,,$4.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX560993,Cell Phone Accessories,Heyday,heyday  3' Audio Aux Cable - Pink,4.90801E+11,,$4.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX560994,Cell Phone Accessories,Heyday,heyday  3' Audio Aux Cable - Pink,4.90801E+11,,$4.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX560999,Cell Phone Accessories,Heyday,heyday  3' Audio Aux Cable - Pink,4.90801E+11,,$4.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY103439,Cell Phone Accessories,ZAGG,Zagg Invisibleshield Glass Screen Protection For Apple Watch 44mm - Clear,8.48467E+11,,$49.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX560957,Camera Accessories,Heyday,heyday  Wireless Earbuds - Gray,4.90081E+11,,$19.98 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX560968,Camera Accessories,Heyday,heyday  Wireless Earbuds - Gray,4.90081E+11,,$19.98 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY115432,General Electronics,,Mbl Charger Just Wireless Usb-powe,7.05955E+11,,$30.00 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY086950,General Electronics,,Mbl Charger Just Wireless Usb-powe,7.05955E+11,,$30.00 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY115431,General Electronics,,Mbl Charger Just Wireless Usb-powe,7.05955E+11,,$30.00 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY086949,General Electronics,,Mbl Charger Just Wireless Usb-powe,7.05955E+11,,$30.00 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY115433,General Electronics,,Mbl Charger Just Wireless Usb-powe,7.05955E+11,,$30.00 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX578383,Cell Phone Accessories,Heyday,heyday  Apple iPhone 8/7/6s/6 Print Case - Blurred Floral,4.90801E+11,,$19.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY091129,Cell Phone Accessories,PopSockets,Popsockets Popgrip Cell Phone Grip &#38; Stand - Como Se Llama,8.42978E+11,,$9.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX561002,Cell Phone Accessories,Heyday,heyday  Apple iPhone 8/7/6s/6 Case - Orange,1.91907E+11,,$9.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX561005,Cell Phone Accessories,Heyday,heyday  Apple iPhone 8/7/6s/6 Case - Orange,1.91907E+11,,$9.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY091133,Cell Phone Accessories,Speck,Speck Apple iPhone 8 Plus/7 Plus/6s Plus/6 Plus Inked Case - Marble Gray,8.48709E+11,,$39.96 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX560945,Video Games & Consoles,Sega,Judgment Standard Edition Video Game for PlayStation 4 (JM-63244-6),10086632446,B07L69TMY4,$59.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX560946,Video Games & Consoles,Sega,Judgment Standard Edition Video Game for PlayStation 4 (JM-63244-6),10086632446,B07L69TMY4,$59.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX578380,Cell Phone Accessories,PopSockets,PopSockets PopGrip Cell Phone Grip & Stand - TXT Me,8.42978E+11,,$9.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX578381,Cell Phone Accessories,PopSockets,PopSockets PopGrip Cell Phone Grip & Stand - TXT Me,8.42978E+11,,$9.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX578382,Cell Phone Accessories,PopSockets,PopSockets PopGrip Cell Phone Grip & Stand - TXT Me,8.42978E+11,,$9.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY186088,Office Equipment,UBrands,12ct File Folders - UBrands,8.43463E+11,,$37.69 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBX578379,Cell Phone Accessories,PopSockets,PopSockets PopGrip Cell Phone Grip & Stand - You Succulent,8.42978E+11,,$9.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBV230967,Cell Phone Accessories,Case-Mate,Case-Mate Apple iPhone XR/11 Twinkle - Gold,8.46127E+11,,$39.99 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY103370,Cell Phone Accessories,Sonix,Sonix Apple iPhone 11 Pro Max Clear Coat Case - Southern Floral,8.10015E+11,B07V84785M,$35.00 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBY103373,Cell Phone Accessories,Sonix,Sonix Apple iPhone 11 Pro Max Clear Coat Case - Southern Floral,8.10015E+11,B07V84785M,$35.00 ,New,$20.05 
CSYY002224,"Portable Audio, General Electronics, Cell Phone Accessories - Nintendo, Sony, Zagg",LPBV535545,More Home Goods,Sugar Paper,500ct Standard Paper Clips - Gold - Sugar Paper Essentials™,43100319986,,$37.69 ,New,$20.05 
